  -209.000    -41.340
  -209.000    -32.780
  -209.000    -24.220
  -209.000    -15.660
  -209.000    -45.620
  -209.000    -37.060
  -209.000    -28.500
  -209.000    -19.940
  -205.500    -43.480
  -205.500    -34.920
  -205.500    -26.360
  -205.500    -17.800
  -205.500    -47.760
  -205.500    -39.200
  -205.500    -30.640
  -205.500    -22.080
  -209.000    -75.100
  -209.000    -66.540
  -209.000    -57.980
  -209.000    -49.420
  -209.000    -79.480
  -209.000    -70.920
  -209.000    -62.360
  -209.000    -53.800
  -205.500    -77.240
  -205.500    -68.680
  -205.500    -60.120
  -205.500    -51.560
  -205.500    -81.520
  -205.500    -72.960
  -205.500    -64.400
  -205.500    -55.840
  -205.400    -13.395
  -205.400     -5.135
  -205.400      3.125
  -205.400     11.385
  -205.400     -9.265
  -205.400     -1.005
  -205.400      7.255
  -205.400     15.515
  -209.000    -11.335
  -209.000     -3.075
  -209.000      5.185
  -209.000     13.445
  -209.000     -7.205
  -209.000      1.055
  -209.000      9.315
  -209.000     17.575
  -209.000     60.775
  -209.000     69.375
  -209.000     77.975
  -209.000     86.575
  -209.000     56.475
  -209.000     65.075
  -209.000     73.675
  -209.000     82.275
  -205.500     58.625
  -205.500     67.225
  -205.500     75.825
  -205.500     84.425
  -205.500     54.325
  -205.500     62.925
  -205.500     71.525
  -205.500     80.125
  -209.000     26.375
  -209.000     34.975
  -209.000     43.575
  -209.000     52.175
  -209.000     22.075
  -209.000     30.675
  -209.000     39.275
  -209.000     47.875
  -205.500     24.225
  -205.500     32.825
  -205.500     41.425
  -205.500     50.025
  -205.500     19.925
  -205.500     28.525
  -205.500     37.125
  -205.500     45.725
  -242.000    -54.112
  -242.000    -45.512
  -242.000    -36.912
  -242.000    -28.312
  -242.000    -58.412
  -242.000    -49.812
  -242.000    -41.212
  -242.000    -32.612
  -238.500    -56.262
  -238.500    -47.662
  -238.500    -39.062
  -238.500    -30.462
  -238.500    -60.562
  -238.500    -51.962
  -238.500    -43.362
  -238.500    -34.762
  -242.000    -88.512
  -242.000    -79.912
  -242.000    -71.312
  -242.000    -62.712
  -242.000    -92.812
  -242.000    -84.212
  -242.000    -75.612
  -242.000    -67.012
  -238.500    -90.662
  -238.500    -82.062
  -238.500    -73.462
  -238.500    -64.862
  -238.500    -94.962
  -238.500    -86.362
  -238.500    -77.762
  -238.500    -69.162
  -238.300    -25.937
  -238.300    -17.237
  -238.300     -8.537
  -238.300      0.163
  -238.300      8.863
  -238.300     13.213
  -238.300    -21.577
  -238.300    -12.877
  -238.300     -4.177
  -238.300      4.523
  -242.000    -23.757
  -242.000    -15.057
  -242.000     -6.357
  -242.000      2.343
  -242.000     11.043
  -242.000     15.393
  -242.000    -19.407
  -242.000    -10.707
  -242.000     -2.007
  -242.000      6.693
  -242.000     18.725
  -242.000     22.895
  -242.000     27.065
  -242.000     31.235
  -238.400     16.635
  -238.400     20.805
  -238.400     24.975
  -238.400     29.145
  -242.000     74.435
  -242.000     83.035
  -242.000     91.635
  -242.000    100.235
  -242.000     70.135
  -242.000     78.735
  -242.000     87.335
  -242.000     95.935
  -238.500     72.285
  -238.500     80.885
  -238.500     89.485
  -238.500     98.085
  -238.500     67.985
  -238.500     76.585
  -238.500     85.185
  -238.500     93.785
  -242.000     40.035
  -242.000     48.635
  -242.000     57.235
  -242.000     65.835
  -242.000     35.735
  -242.000     44.335
  -242.000     52.935
  -242.000     61.535
  -238.500     37.885
  -238.500     46.485
  -238.500     55.085
  -238.500     63.685
  -238.500     33.585
  -238.500     42.185
  -238.500     50.785
  -238.500     59.385
  -275.000    -67.677
  -275.000    -59.077
  -275.000    -50.477
  -275.000    -41.877
  -275.000    -71.977
  -275.000    -63.377
  -275.000    -54.777
  -275.000    -46.177
  -271.500    -69.827
  -271.500    -61.227
  -271.500    -52.627
  -271.500    -44.027
  -271.500    -74.127
  -271.500    -65.527
  -271.500    -56.927
  -271.500    -48.327
  -275.000   -102.077
  -275.000    -93.477
  -275.000    -84.877
  -275.000    -76.277
  -275.000   -106.377
  -275.000    -97.777
  -275.000    -89.177
  -275.000    -80.577
  -271.500   -104.227
  -271.500    -95.627
  -271.500    -87.027
  -271.500    -78.427
  -271.500   -108.527
  -271.500    -99.927
  -271.500    -91.327
  -271.500    -82.727
  -275.000      1.323
  -275.000      9.923
  -275.000     18.523
  -275.000     27.123
  -275.000     -2.977
  -275.000      5.623
  -275.000     14.223
  -275.000     22.823
  -271.500     -0.827
  -271.500      7.773
  -271.500     16.373
  -271.500     24.973
  -271.500     -5.127
  -271.500      3.473
  -271.500     12.073
  -271.500     20.673
  -275.000    -33.077
  -275.000    -24.477
  -275.000    -15.877
  -275.000     -7.277
  -275.000    -37.377
  -275.000    -28.777
  -275.000    -20.177
  -275.000    -11.577
  -271.500    -35.227
  -271.500    -26.627
  -271.500    -18.027
  -271.500     -9.427
  -271.500    -39.527
  -271.500    -30.927
  -271.500    -22.327
  -271.500    -13.727
  -275.000     30.835
  -275.000     35.525
  -275.000     40.215
  -275.000     44.905
  -271.500     28.495
  -271.500     33.185
  -271.500     37.875
  -271.500     42.565
  -275.000     88.105
  -275.000     96.705
  -275.000    105.305
  -275.000    113.905
  -275.000     83.805
  -275.000     92.405
  -275.000    101.005
  -275.000    109.605
  -271.500     85.955
  -271.500     94.555
  -271.500    103.155
  -271.500    111.755
  -271.500     81.655
  -271.500     90.255
  -271.500     98.855
  -271.500    107.455
  -275.000     53.705
  -275.000     62.305
  -275.000     70.905
  -275.000     79.505
  -275.000     49.405
  -275.000     58.005
  -275.000     66.605
  -275.000     75.205
  -271.500     51.555
  -271.500     60.155
  -271.500     68.755
  -271.500     77.355
  -271.500     47.255
  -271.500     55.855
  -271.500     64.455
  -271.500     73.055
  -305.000    -81.170
  -305.000    -72.570
  -305.000    -63.970
  -305.000    -55.370
  -305.000    -85.470
  -305.000    -76.870
  -305.000    -68.270
  -305.000    -59.670
  -301.500    -83.320
  -301.500    -74.720
  -301.500    -66.120
  -301.500    -57.520
  -301.500    -87.620
  -301.500    -79.020
  -301.500    -70.420
  -301.500    -61.820
  -305.000   -115.570
  -305.000   -106.970
  -305.000    -98.370
  -305.000    -89.770
  -305.000   -119.870
  -305.000   -111.270
  -305.000   -102.670
  -305.000    -94.070
  -301.500   -117.720
  -301.500   -109.120
  -301.500   -100.520
  -301.500    -91.920
  -301.500   -122.020
  -301.500   -113.420
  -301.500   -104.820
  -301.500    -96.220
  -301.300    -52.995
  -301.300    -44.295
  -301.300    -35.595
  -301.300    -26.895
  -301.300    -18.195
  -301.300    -13.845
  -301.300    -48.635
  -301.300    -39.935
  -301.300    -31.235
  -301.300    -22.535
  -305.000    -50.815
  -305.000    -42.115
  -305.000    -33.415
  -305.000    -24.715
  -305.000    -16.015
  -305.000    -11.665
  -305.000    -46.465
  -305.000    -37.765
  -305.000    -29.065
  -305.000    -20.365
  -305.000     31.535
  -305.000     40.135
  -305.000     48.735
  -305.000     57.335
  -305.000     27.235
  -305.000     35.835
  -305.000     44.435
  -305.000     53.035
  -301.500     29.385
  -301.500     37.985
  -301.500     46.585
  -301.500     55.185
  -301.500     25.085
  -301.500     33.685
  -301.500     42.285
  -301.500     50.885
  -305.000     -2.865
  -305.000      5.735
  -305.000     14.335
  -305.000     22.935
  -305.000     -7.165
  -305.000      1.435
  -305.000     10.035
  -305.000     18.635
  -301.500     -5.015
  -301.500      3.585
  -301.500     12.185
  -301.500     20.785
  -301.500     -9.315
  -301.500     -0.715
  -301.500      7.885
  -301.500     16.485
  -305.000    100.535
  -305.000    109.135
  -305.000    117.735
  -305.000    126.335
  -305.000     96.235
  -305.000    104.835
  -305.000    113.435
  -305.000    122.035
  -301.500     98.385
  -301.500    106.985
  -301.500    115.585
  -301.500    124.185
  -301.500     94.085
  -301.500    102.685
  -301.500    111.285
  -301.500    119.885
  -305.000     66.135
  -305.000     74.735
  -305.000     83.335
  -305.000     91.935
  -305.000     61.835
  -305.000     70.435
  -305.000     79.035
  -305.000     87.635
  -301.500     63.985
  -301.500     72.585
  -301.500     81.185
  -301.500     89.785
  -301.500     59.685
  -301.500     68.285
  -301.500     76.885
  -301.500     85.485
  -177.017    118.554
  -170.964    124.607
  -164.911    130.659
  -158.858    136.712
  -180.043    115.527
  -173.990    121.580
  -167.938    127.633
  -161.885    133.686
  -176.055    114.566
  -170.002    120.618
  -163.950    126.671
  -157.897    132.724
  -179.082    111.539
  -173.029    117.592
  -166.976    123.645
  -160.923    129.698
  -200.889     94.682
  -194.836    100.735
  -188.783    106.787
  -182.730    112.840
  -203.986     91.585
  -197.933     97.638
  -191.880    103.690
  -185.827    109.743
  -199.927     90.694
  -193.874     96.747
  -187.822    102.799
  -181.769    108.852
  -202.954     87.667
  -196.901     93.720
  -190.848     99.773
  -184.795    105.826
  -154.711    135.768
  -148.871    141.609
  -143.030    147.450
  -137.189    153.290
  -151.791    138.689
  -145.950    144.529
  -140.109    150.370
  -134.269    156.211
  -155.800    139.770
  -149.959    145.611
  -144.119    151.452
  -138.278    157.293
  -152.880    142.691
  -147.039    148.532
  -141.198    154.372
  -135.358    160.213
  -104.811    190.760
   -98.730    196.841
   -92.648    202.922
   -86.567    209.003
  -107.851    187.719
  -101.770    193.800
   -95.689    199.882
   -89.608    205.963
  -103.856    186.765
   -97.775    192.846
   -91.694    198.927
   -85.613    205.008
  -106.897    183.724
  -100.816    189.805
   -94.734    195.886
   -88.653    201.968
  -129.135    166.435
  -123.054    172.517
  -116.973    178.598
  -110.892    184.679
  -132.176    163.395
  -126.095    169.476
  -120.013    175.557
  -113.932    181.638
  -128.181    162.440
  -122.099    168.521
  -116.018    174.603
  -109.937    180.684
  -131.221    159.400
  -125.140    165.481
  -119.059    171.562
